Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ,RR,SS,TT,UU,VV,WW,XX,YY,ZZ
2002-04-24,256.47,178.28,104.17,357.91,121.0,117.42,64.84,175.03,249.68,131.86,103.15,232.46,118.89,108.64,134.15,193.27,180.31,112.84,272.24,120.25,149.23,63.11,148.93,270.97,172.28,205.3,161.27,144.1,306.43,305.87,164.47,228.27,319.99,281.99,173.7,215.52,476.92,188.69,360.91,98.71,62.46,239.79,196.43,390.0,116.85,198.78,247.62,134.49,54.85,157.62,152.89,148.13
2002-04-25,258.32,176.04,104.42,355.98,121.01,118.47,64.65,175.0,246.07,130.71,103.55,231.91,121.82,108.65,132.64,194.21,181.22,112.82,275.41,120.79,146.99,63.5,148.6,267.1,171.1,210.3,159.28,145.43,303.98,304.68,165.53,230.03,322.83,280.76,175.35,213.17,479.33,187.29,364.92,98.47,62.71,242.08,197.77,386.67,117.0,197.69,246.76,135.57,54.96,155.24,151.62,146.42
2002-04-26,256.94,178.22,105.37,352.75,122.19,118.68,63.71,173.1,247.29,132.69,101.66,235.67,121.5,109.26,130.6,192.43,182.21,112.59,278.47,120.82,147.1,64.41,150.02,266.04,169.1,211.12,158.94,144.12,302.37,300.15,163.31,231.79,327.02,277.25,175.96,216.67,475.42,188.22,358.66,99.77,62.88,242.26,200.4,380.83,118.34,195.53,245.21,136.44,53.8,155.59,150.28,144.34
2002-04-27,254.05,179.58,104.26,355.79,122.51,119.0,63.98,173.43,248.84,134.47,104.07,235.77,120.45,109.47,130.62,186.96,184.35,112.24,280.81,120.96,145.16,64.31,150.78,266.59,171.67,213.27,157.7,141.11,301.2,298.07,163.94,238.27,327.65,271.0,176.84,215.48,479.78,187.4,357.09,98.29,63.01,242.09,201.22,379.75,119.27,193.65,245.28,134.16,53.75,156.45,147.16,143.87
2002-04-28,254.63,181.9,104.42,359.53,122.43,118.13,63.35,173.0,245.76,131.99,103.26,239.93,120.84,107.14,131.6,189.34,185.06,114.35,282.1,123.21,146.88,64.55,150.5,265.09,169.5,212.63,157.85,143.19,303.12,294.5,163.18,240.39,331.31,272.37,178.13,213.07,480.58,190.54,353.01,99.19,63.32,243.38,202.15,379.47,119.7,196.36,244.46,134.21,53.61,154.65,146.5,141.6
2002-04-29,259.66,182.3,102.17,361.3,124.63,117.89,62.75,175.9,244.96,130.58,103.53,239.57,120.73,107.76,130.35,190.87,180.53,114.07,281.88,123.28,146.6,64.35,149.64,267.25,172.35,208.69,159.75,141.67,300.08,293.69,159.52,240.77,329.38,273.94,178.48,215.38,484.58,193.5,362.03,97.33,61.85,239.56,200.13,381.91,119.8,195.75,250.87,133.44,54.08,154.77,147.91,141.17
2002-04-30,257.13,182.82,102.47,358.25,123.83,117.65,63.67,176.27,244.87,128.38,103.46,236.58,120.21,107.24,126.72,194.2,179.44,113.57,283.15,122.56,148.9,63.72,147.37,269.63,168.31,209.98,160.96,143.35,302.86,293.61,158.87,236.42,325.01,273.5,178.43,218.77,483.48,193.25,359.28,96.78,61.77,235.42,201.92,387.38,122.33,196.31,248.5,135.09,53.79,154.32,148.01,140.96
2002-05-01,255.78,183.41,103.88,357.71,123.33,117.79,64.29,177.43,246.9,129.99,104.01,238.07,121.28,108.5,125.4,188.22,178.32,113.27,282.76,122.41,146.94,64.03,150.0,270.24,170.04,208.99,157.24,142.59,302.7,292.12,157.96,232.01,323.17,269.1,178.17,215.95,481.58,192.09,357.17,98.09,61.36,237.34,204.75,387.73,121.21,196.26,245.94,136.13,53.45,155.12,147.13,139.6
2002-05-02,253.4,182.57,103.89,362.43,122.12,115.32,62.73,178.92,245.93,128.7,105.46,237.82,121.54,108.51,127.01,188.73,176.86,113.14,283.09,122.77,146.74,63.83,152.83,271.46,170.65,210.9,156.48,142.98,304.19,295.94,158.8,231.82,313.9,273.58,177.39,216.9,482.58,186.15,355.1,96.94,61.19,242.47,204.31,388.81,122.22,195.23,244.1,135.66,53.89,155.92,145.61,137.97
2002-05-03,254.18,183.81,102.93,360.5,123.48,115.29,62.15,180.29,248.06,125.78,104.78,232.83,121.82,110.55,127.0,190.92,175.52,111.93,289.76,122.27,144.93,62.88,154.0,272.82,171.73,210.06,156.66,143.16,306.17,296.29,163.62,231.86,315.99,268.57,177.6,214.79,484.8,182.44,356.7,97.46,61.68,240.62,205.09,389.33,120.56,194.75,237.3,134.86,53.33,155.47,145.19,137.04
2002-05-04,252.92,184.26,103.53,366.05,122.98,117.29,62.76,180.57,246.79,125.09,104.0,236.9,122.36,111.75,129.02,190.81,172.93,112.1,288.07,121.83,144.88,62.07,153.93,275.21,172.99,213.78,157.52,143.37,296.71,297.11,166.49,234.17,319.09,269.34,180.29,214.24,491.72,181.55,352.82,99.18,62.18,241.7,205.08,385.1,123.62,194.6,232.38,133.4,53.57,155.86,143.77,137.28
2002-05-05,251.42,183.69,102.43,362.71,124.82,118.04,63.43,182.58,247.22,125.48,103.52,236.9,121.84,110.26,129.81,191.32,174.44,112.18,284.35,120.58,143.39,61.82,155.01,276.23,174.04,212.38,158.5,143.75,295.18,298.67,165.3,235.44,318.96,269.0,181.63,210.22,495.32,184.02,350.94,97.84,62.2,242.39,205.43,385.91,126.09,193.87,233.19,133.38,53.12,155.61,143.62,136.84
2002-05-06,252.97,182.58,102.81,360.23,121.72,117.23,62.51,185.34,251.73,126.54,100.63,239.91,121.03,111.5,126.6,196.5,171.97,112.94,284.68,120.75,143.46,62.05,154.21,275.76,171.69,209.92,159.16,145.4,289.9,299.18,165.74,234.57,318.04,269.53,184.81,207.99,499.72,184.47,348.22,98.24,61.96,243.63,203.06,389.01,123.65,195.94,230.69,132.8,53.75,155.15,145.93,135.99
2002-05-07,246.88,180.84,102.71,360.6,123.39,118.32,62.5,186.06,253.77,125.33,100.61,244.12,120.39,110.81,128.36,197.16,172.01,111.11,285.66,120.7,142.46,63.36,152.1,280.71,169.69,210.0,158.33,146.07,293.03,300.2,164.51,235.76,316.15,270.42,181.86,208.94,501.85,185.19,342.9,99.02,62.42,241.13,199.8,379.51,124.21,198.36,230.4,136.98,53.24,154.54,147.65,135.1
2002-05-08,247.97,180.58,104.85,362.67,122.16,117.05,62.13,185.42,249.18,127.05,100.79,240.21,120.56,113.33,127.7,198.37,172.53,111.75,285.57,120.23,142.06,62.87,149.9,276.66,169.42,212.26,158.0,146.43,293.2,300.7,165.55,237.96,315.96,271.05,181.82,209.36,492.62,183.18,339.62,98.51,61.64,246.4,200.59,380.62,125.79,199.51,229.32,137.75,53.69,154.58,149.6,134.67
2002-05-09,248.83,181.63,105.14,366.37,122.07,117.21,61.33,185.85,248.62,126.33,100.97,241.75,120.64,113.63,123.97,193.4,172.83,113.0,284.73,120.03,141.16,62.8,148.75,275.35,168.97,211.57,157.68,145.94,285.23,303.31,165.42,233.18,320.68,267.31,185.73,209.57,496.04,182.26,338.34,99.01,61.13,247.27,199.67,376.36,126.3,196.46,230.59,138.74,53.99,154.6,150.14,135.28
2002-05-10,253.98,179.9,104.32,365.4,120.69,115.99,60.49,186.33,252.36,127.65,100.52,243.58,121.17,117.11,124.9,196.57,173.76,114.16,284.57,118.95,141.91,62.57,150.25,275.18,168.66,214.68,158.26,146.49,285.86,307.97,167.8,232.35,320.25,270.15,188.47,208.49,497.11,180.53,334.55,97.99,60.96,247.91,201.13,377.67,124.82,198.28,233.55,138.3,54.82,155.51,150.34,134.01
2002-05-11,252.62,178.65,102.7,369.24,118.85,115.89,60.43,183.73,259.17,128.1,99.53,247.37,122.04,117.2,126.98,195.53,174.17,114.73,283.76,118.58,140.99,63.06,148.58,272.25,167.97,214.26,161.58,147.14,285.94,311.16,167.89,226.21,320.25,270.5,187.44,210.91,493.09,183.74,335.95,97.46,61.13,246.07,200.73,380.68,126.64,199.32,235.31,137.96,54.53,158.16,150.34,134.05
2002-05-12,250.8,177.26,104.39,368.31,119.57,115.76,60.38,184.55,262.79,125.19,100.22,244.58,120.82,120.12,129.39,196.63,172.41,113.64,285.1,117.07,144.27,62.17,146.21,275.09,167.25,215.72,162.82,145.46,289.09,306.46,168.19,229.27,318.29,271.45,187.4,215.04,490.87,186.97,334.84,96.7,61.27,249.71,201.55,378.75,125.64,197.14,235.28,139.89,55.35,158.13,147.77,134.5
2002-05-13,255.66,178.73,104.87,373.01,120.67,117.15,59.28,182.87,266.45,124.72,100.61,249.32,120.33,120.09,128.73,199.46,170.83,113.04,285.55,116.73,143.55,62.85,146.51,278.51,166.74,210.9,161.99,145.91,289.42,305.47,169.73,229.43,318.63,269.48,188.16,215.38,491.5,188.14,330.79,96.69,61.11,246.21,203.11,375.43,127.57,197.4,235.36,139.49,55.52,157.38,147.97,133.27
2002-05-14,258.79,177.27,106.04,371.07,121.41,117.33,58.6,186.26,265.53,124.82,99.7,247.53,118.44,120.65,125.86,198.53,170.5,112.94,280.55,115.51,144.24,62.45,147.21,282.44,167.61,206.0,161.89,146.95,286.47,308.0,172.38,230.06,319.23,272.97,190.41,216.22,493.47,184.01,328.9,97.33,60.82,248.25,204.01,372.79,126.07,197.78,238.97,138.66,55.61,156.68,148.23,130.83
2002-05-15,260.58,176.91,106.26,374.8,121.51,118.23,59.38,188.93,266.09,125.44,99.83,249.06,117.6,121.92,127.06,199.05,168.01,112.63,277.06,113.86,143.05,63.6,145.38,280.4,165.41,203.13,162.92,145.87,284.05,309.87,170.8,225.05,314.31,272.9,189.91,217.64,489.43,184.53,330.4,96.59,60.24,248.9,203.39,369.53,126.48,197.68,235.0,137.66,55.17,153.38,150.15,129.99
2002-05-16,259.53,176.57,105.79,370.04,122.56,116.58,60.43,192.22,264.81,125.72,98.31,252.01,117.9,121.96,125.89,200.75,167.48,112.2,277.27,113.54,144.19,64.07,146.74,278.16,166.76,203.45,165.35,146.85,283.56,308.6,168.98,225.91,309.48,275.92,189.15,215.12,491.74,187.12,330.84,97.04,59.9,246.59,203.08,363.63,125.73,194.77,234.75,138.01,55.15,154.72,147.76,129.52
2002-05-17,262.24,178.1,105.21,372.84,122.59,116.53,60.27,194.39,266.49,125.01,98.37,251.4,116.29,124.26,126.38,200.58,168.78,112.52,278.52,112.83,144.59,63.48,146.42,273.59,164.49,206.72,166.39,146.8,282.21,311.14,172.09,229.77,307.23,276.86,184.48,215.41,490.91,186.79,331.47,97.74,60.67,247.37,203.49,368.55,124.42,192.63,236.66,137.26,54.48,154.47,147.0,126.64
2002-05-18,261.31,178.45,105.57,372.69,121.07,116.16,60.67,192.27,267.72,125.81,99.09,253.25,116.14,124.47,127.63,199.53,168.14,111.34,276.96,113.53,142.55,64.14,145.89,271.57,166.28,205.54,163.83,149.0,281.38,307.72,171.42,230.61,306.94,275.6,181.62,218.74,486.28,186.28,331.85,98.46,59.78,248.39,202.34,371.23,124.57,191.42,233.9,136.79,54.92,151.09,147.75,127.14
2002-05-19,259.58,179.59,105.88,372.66,123.55,115.18,60.95,192.95,264.67,126.35,98.53,257.75,116.23,123.79,125.46,199.02,167.68,111.53,277.21,112.05,140.2,63.47,147.67,269.81,163.07,206.47,164.45,147.95,279.8,313.67,172.62,230.45,307.09,274.51,185.71,216.8,488.32,183.48,332.37,97.54,59.62,245.29,202.63,374.21,125.59,194.33,230.74,137.86,54.28,150.86,147.11,126.39
2002-05-20,257.91,178.99,106.56,368.8,122.94,115.72,60.81,193.18,264.95,127.14,97.77,256.38,114.77,123.85,123.39,195.49,168.67,109.65,280.38,111.9,141.07,63.32,148.14,273.87,160.38,207.68,164.98,147.42,275.98,310.17,171.33,233.32,306.04,272.63,186.65,216.13,490.45,184.68,330.09,97.83,60.0,244.26,204.82,373.01,127.97,191.61,230.67,137.95,53.31,152.48,143.52,124.37
2002-05-21,257.18,178.86,106.01,374.25,120.72,115.02,60.37,188.06,266.71,127.78,98.09,257.38,113.32,122.54,124.57,194.9,166.62,110.61,282.03,111.04,141.03,63.26,148.72,272.15,158.5,206.15,164.72,148.81,279.81,308.77,174.52,230.39,298.66,277.49,188.45,220.07,493.24,185.83,330.93,97.37,60.22,244.47,208.23,365.9,128.33,189.99,229.18,141.89,53.07,153.07,145.54,124.09
2002-05-22,256.21,182.39,103.82,373.39,120.28,114.81,58.94,189.74,268.58,127.83,96.53,256.72,111.69,121.7,123.56,195.92,169.77,111.03,283.88,109.43,138.54,63.67,146.27,269.75,159.66,204.32,169.08,148.41,280.21,307.68,179.42,226.94,299.47,278.53,189.06,219.04,498.64,185.95,332.85,98.1,59.6,243.86,206.09,368.06,128.97,192.03,227.35,144.81,53.73,152.15,145.98,124.66
2002-05-23,252.31,186.35,103.52,376.89,121.78,111.48,57.76,188.63,268.62,126.72,94.96,256.03,111.83,118.57,123.19,195.53,168.93,111.03,288.3,109.59,140.94,63.67,145.25,268.65,160.9,208.78,166.52,147.95,277.45,314.38,176.87,225.66,297.78,283.91,191.18,221.32,497.27,185.73,329.89,99.16,60.09,246.06,202.97,370.56,125.9,191.78,228.27,144.59,53.05,148.84,144.4,126.05
2002-05-24,249.62,184.79,104.39,375.32,122.72,111.55,57.82,185.44,270.93,124.96,94.02,257.61,112.82,116.8,124.05,196.67,167.45,111.3,290.08,109.87,141.32,63.7,147.55,267.11,160.82,211.51,169.17,151.86,278.16,315.99,175.81,226.14,292.67,282.09,192.47,216.34,495.35,185.27,328.48,99.48,60.1,245.64,201.14,370.16,126.42,191.18,228.07,145.99,52.93,147.76,144.69,124.32
2002-05-25,252.55,184.46,104.07,376.23,123.94,110.31,56.88,187.18,266.25,124.71,93.07,255.77,114.28,115.83,123.39,196.74,165.56,110.14,290.75,107.96,141.63,62.7,147.86,267.06,160.15,211.52,169.95,151.86,277.47,313.58,176.25,228.1,287.47,276.0,194.94,213.28,494.87,186.46,327.2,100.35,58.63,249.36,199.87,372.05,129.44,193.75,228.7,146.33,52.65,147.34,143.16,123.27
2002-05-26,256.25,183.74,105.13,375.77,125.86,109.06,57.37,186.28,268.42,123.98,91.96,252.75,115.2,113.11,123.13,198.47,165.68,109.87,289.35,107.06,141.17,62.57,146.41,266.82,160.17,208.43,170.2,153.84,276.96,309.99,174.53,230.46,287.44,273.88,197.21,215.5,494.42,187.29,329.03,102.08,59.69,246.36,198.73,373.34,129.14,192.34,224.9,145.61,51.7,146.78,142.97,123.54
2002-05-27,260.35,182.84,106.47,381.16,125.44,106.74,57.47,185.17,268.48,120.15,91.66,249.38,114.85,112.03,122.62,193.88,165.19,109.13,292.67,106.74,139.51,63.26,146.82,266.76,161.7,210.1,169.71,152.78,276.54,311.51,174.86,232.43,281.52,273.89,198.35,215.56,491.49,186.87,327.75,102.25,60.47,247.45,201.13,377.36,131.01,188.41,227.5,145.8,51.9,147.17,143.12,124.01
2002-05-28,260.59,182.43,104.6,386.14,124.33,106.8,57.88,187.77,263.71,118.84,94.15,252.7,114.48,112.89,122.24,195.31,164.14,108.09,291.83,105.63,138.09,63.48,145.42,267.67,161.34,210.02,170.94,149.4,276.66,312.22,175.6,231.52,278.53,277.39,200.64,222.09,490.31,188.95,332.4,101.68,60.3,246.7,200.69,378.26,131.31,190.17,230.68,148.17,52.21,146.57,145.73,124.99
2002-05-29,263.05,185.28,104.63,385.38,126.09,107.24,58.05,186.62,262.24,117.22,94.6,256.78,113.5,110.82,121.31,198.19,166.9,108.47,294.31,105.4,142.08,65.1,146.69,263.0,161.12,209.41,169.19,148.15,275.23,311.7,176.45,236.1,279.55,273.66,201.49,225.73,485.62,186.83,335.3,102.51,61.48,246.69,201.25,382.89,129.39,189.51,233.94,148.99,53.35,144.76,148.34,127.06
2002-05-30,261.72,185.13,103.85,384.05,123.22,106.58,58.68,188.81,264.64,116.62,95.0,263.78,113.18,110.88,122.91,196.34,164.57,108.58,295.0,105.82,141.74,66.24,146.85,264.11,161.67,206.24,170.03,148.51,271.62,314.86,177.51,236.13,279.02,272.66,201.71,224.72,485.86,189.22,339.16,102.12,61.27,245.05,203.26,383.29,130.91,189.06,231.52,147.07,52.97,145.95,144.97,126.15
2002-05-31,264.62,181.79,104.88,382.61,122.79,105.83,58.83,187.42,264.3,116.7,95.38,258.64,112.25,109.58,125.17,196.65,163.45,109.75,291.69,106.49,139.55,67.0,145.83,260.87,160.8,204.62,170.01,150.41,273.99,319.83,178.91,237.48,275.19,270.65,199.57,225.01,488.35,187.01,335.97,102.9,61.69,243.98,202.12,391.85,131.09,186.46,230.0,148.54,53.22,145.81,146.64,125.98
2002-06-01,266.71,186.46,102.54,384.03,121.81,105.2,58.63,188.28,263.5,117.88,94.17,260.89,110.51,110.15,125.18,199.04,165.09,110.1,297.43,108.55,139.63,66.65,145.94,260.5,161.52,207.71,168.71,148.63,272.02,319.88,181.18,237.85,272.51,271.12,197.74,225.98,484.31,186.28,340.55,103.65,62.4,240.75,198.2,384.04,132.29,184.19,231.03,149.12,52.48,143.71,146.27,126.39
2002-06-02,268.78,185.69,100.16,380.24,122.94,106.79,58.41,185.53,264.86,119.02,93.49,258.27,109.33,110.48,125.03,198.38,167.55,110.56,293.55,109.19,142.79,67.06,145.72,258.55,160.91,206.56,168.09,148.2,271.27,318.07,183.83,239.66,272.52,274.26,201.77,226.72,491.7,184.62,334.92,103.97,62.12,238.87,196.24,382.23,131.36,180.89,234.97,148.62,52.38,143.96,146.85,125.39
2002-06-03,264.69,186.05,99.96,381.46,124.64,106.83,58.85,189.77,264.24,117.72,93.86,257.44,109.64,110.31,125.92,198.21,164.67,109.78,292.26,109.34,144.4,66.51,145.58,255.81,158.96,208.35,169.25,148.77,270.45,318.01,182.35,236.87,272.02,272.3,202.38,225.46,498.26,183.7,338.23,103.45,62.47,237.89,197.47,377.13,133.04,179.76,238.44,148.62,52.65,146.86,146.06,124.44
2002-06-04,266.57,186.21,98.77,382.1,126.55,107.86,59.14,189.59,264.38,116.13,92.86,253.88,109.38,111.85,127.84,197.29,166.22,109.27,293.15,106.16,140.95,66.9,146.93,251.57,160.28,210.54,171.01,147.94,268.21,320.46,177.38,237.45,274.53,269.18,203.24,224.2,494.87,181.6,339.37,104.73,61.05,237.74,198.18,380.11,132.96,181.13,244.44,148.89,52.2,148.21,146.4,126.66
2002-06-05,261.69,187.82,98.43,378.36,127.21,108.11,59.26,188.9,269.55,113.6,93.25,252.94,111.48,111.64,127.27,196.44,167.68,108.98,296.28,106.78,138.12,66.35,144.11,253.19,163.02,209.2,171.77,146.68,263.89,317.69,176.27,237.32,276.32,273.36,201.84,224.99,496.65,182.24,337.23,104.6,60.48,237.15,198.82,384.62,132.17,181.06,242.6,147.24,51.93,149.66,146.4,127.36
2002-06-06,264.94,189.75,97.97,377.68,129.53,106.08,59.41,188.53,269.27,113.68,93.33,253.99,112.01,113.3,127.33,196.63,164.69,108.54,294.95,108.91,138.1,66.21,143.85,248.54,163.06,209.94,172.18,147.14,262.03,316.56,175.54,233.5,279.8,273.43,202.93,225.25,500.59,186.83,336.19,103.74,60.45,236.94,197.6,386.77,130.77,182.16,242.58,146.03,52.14,153.81,146.55,127.98
2002-06-07,268.79,188.67,98.03,378.45,128.73,105.87,59.48,187.92,271.51,114.19,92.56,254.31,112.82,114.82,128.13,197.63,164.56,107.1,292.17,108.32,138.12,66.71,143.81,245.48,164.7,211.41,170.39,147.22,263.97,322.22,176.81,233.35,283.66,275.96,202.92,226.68,500.44,188.28,334.45,104.38,60.78,236.74,200.55,384.43,130.19,181.56,239.86,143.54,52.3,156.93,146.94,128.46
2002-06-08,269.42,188.96,99.76,379.9,127.23,104.83,58.77,190.26,274.35,114.95,93.1,255.63,113.0,114.97,129.71,197.77,161.21,107.31,287.15,106.75,138.77,67.05,143.12,242.26,164.54,209.89,172.21,147.24,263.77,324.06,177.97,234.94,283.81,274.83,205.13,225.7,501.52,187.01,343.69,103.57,60.83,234.85,200.9,380.51,128.6,178.33,240.43,145.5,52.81,157.9,148.47,129.07
2002-06-09,269.98,187.08,101.51,378.48,128.6,105.24,58.6,191.55,277.4,114.33,94.96,253.5,114.69,115.17,130.62,196.93,161.75,107.43,286.64,109.18,138.22,68.01,143.41,240.71,167.41,211.42,171.81,146.23,261.76,320.4,177.84,231.28,278.61,275.88,207.51,224.51,500.22,186.86,345.51,102.99,60.11,232.7,202.19,380.64,128.6,179.49,242.04,144.82,52.64,156.81,149.74,127.94
2002-06-10,266.69,187.86,101.08,379.85,127.7,106.09,58.65,191.57,279.13,113.79,95.42,250.57,115.19,116.99,129.64,198.63,163.83,108.21,285.07,109.31,138.5,67.85,144.12,241.07,168.89,214.56,172.23,144.44,260.85,330.87,178.88,232.53,276.73,277.39,203.64,227.36,500.87,188.03,343.75,103.72,60.61,232.15,201.14,383.6,127.49,180.0,243.05,142.95,52.7,155.83,147.55,127.57
2002-06-11,265.32,190.41,101.86,382.48,126.73,106.34,58.35,191.18,278.07,112.31,94.42,254.38,115.86,117.91,131.95,199.83,162.4,110.11,285.64,107.75,139.34,68.7,144.1,239.96,172.57,214.53,171.61,146.95,264.52,332.08,177.9,229.69,273.66,278.58,202.7,228.02,498.81,187.69,351.65,101.9,59.87,236.2,205.47,380.96,127.68,182.48,244.57,144.66,52.43,156.19,147.2,127.13
2002-06-12,266.74,189.75,102.05,377.58,128.98,106.94,58.34,190.2,281.53,112.47,96.63,251.05,113.89,118.19,131.32,199.26,163.42,110.53,288.38,107.66,138.82,67.45,142.79,239.63,172.38,213.67,173.25,146.7,266.19,328.11,179.04,231.46,276.01,282.76,205.38,228.89,504.85,187.75,347.0,100.58,60.3,236.39,207.17,376.3,129.46,182.99,247.1,143.05,52.91,155.58,147.86,128.44
2002-06-13,266.59,188.64,104.01,378.11,128.1,107.46,58.3,186.94,282.37,109.81,95.33,253.13,113.92,118.69,130.42,196.34,163.6,112.16,286.46,107.74,141.31,67.11,141.54,239.11,167.53,215.06,172.19,145.08,268.63,325.97,179.3,229.63,281.57,283.27,205.32,227.64,503.66,188.31,347.03,99.6,61.04,238.37,210.26,371.71,128.34,183.97,248.92,142.24,52.53,155.26,148.07,131.32
2002-06-14,265.14,188.86,104.87,377.58,127.9,106.98,57.63,184.23,282.75,109.64,94.52,252.07,114.69,118.58,130.96,195.05,159.1,110.15,286.11,106.75,141.27,68.76,138.47,239.94,166.05,212.59,173.77,147.16,268.04,323.64,179.26,229.75,281.65,281.01,205.39,227.57,508.5,187.31,350.11,98.79,60.91,240.01,210.92,368.91,129.18,181.74,251.05,143.29,52.27,152.54,145.79,131.97
2002-06-15,261.24,189.56,105.29,386.88,127.32,105.71,57.57,181.66,279.72,109.38,95.57,250.78,114.04,120.77,128.68,192.54,158.56,110.27,284.69,108.12,139.81,69.21,137.29,238.65,165.03,212.45,175.01,146.76,268.2,324.74,177.62,230.35,283.02,277.67,204.89,228.07,510.03,187.49,350.67,97.69,61.22,239.72,212.41,365.64,128.58,182.87,246.12,142.8,52.06,153.67,141.71,132.07
2002-06-16,259.8,186.72,104.07,391.29,125.82,106.6,58.3,187.84,284.32,108.29,94.99,245.98,114.06,121.45,126.63,195.36,155.66,110.8,284.85,108.14,138.2,70.14,138.51,236.94,164.41,212.94,179.19,148.4,267.48,327.23,178.1,228.98,281.82,278.38,203.44,224.65,500.77,186.5,351.83,97.62,61.1,238.81,208.85,361.38,127.31,183.17,246.94,143.05,51.76,152.32,141.12,131.73
2002-06-17,256.93,187.33,105.54,395.11,124.33,106.07,58.78,185.8,280.03,106.88,96.32,245.58,113.57,120.56,124.86,194.9,155.93,113.55,283.69,109.31,139.37,69.99,136.72,233.47,165.46,209.07,181.01,147.94,266.81,327.73,180.53,228.09,279.21,278.94,201.24,223.99,500.26,184.58,349.9,97.88,62.09,239.55,209.27,367.3,127.86,183.0,246.75,141.97,51.58,152.02,141.14,132.57
2002-06-18,254.94,184.32,104.91,396.63,126.81,107.66,58.65,185.67,283.68,104.92,97.56,242.73,112.58,119.93,123.22,193.64,155.56,112.9,281.7,110.31,136.27,69.73,134.29,230.6,165.16,208.03,181.6,147.43,270.63,327.0,181.17,231.7,274.89,280.41,202.26,222.81,494.96,184.52,354.16,97.99,62.11,241.07,206.57,377.82,124.88,185.39,248.21,142.72,50.79,149.26,141.81,132.61
2002-06-19,256.77,184.57,104.72,396.27,126.94,109.41,58.74,188.86,279.88,105.67,96.74,243.25,113.5,119.81,121.9,190.08,155.84,112.6,286.17,108.68,135.51,69.55,134.55,232.51,166.77,208.47,182.08,147.89,269.42,323.91,182.85,234.88,277.91,280.46,205.55,225.37,491.24,185.94,357.09,99.62,61.72,243.8,207.4,374.79,123.79,184.33,247.39,141.83,50.88,149.26,140.68,131.24
2002-06-20,257.1,184.83,105.6,399.69,127.72,110.8,58.93,190.71,277.72,106.03,97.12,245.58,114.3,122.44,121.69,191.93,157.27,111.26,286.04,110.09,136.08,69.08,133.09,230.82,164.8,213.8,183.69,145.91,271.82,320.46,185.15,237.24,274.39,278.81,204.34,227.74,485.24,186.45,354.43,98.58,62.82,245.28,206.96,373.98,123.56,183.77,244.19,146.58,50.94,149.4,139.46,130.76
2002-06-21,258.27,184.06,106.18,393.88,127.21,110.59,58.79,189.35,277.77,105.89,97.96,246.56,112.83,122.18,122.37,189.29,156.19,110.49,286.27,110.58,133.03,68.17,132.86,231.89,165.47,212.95,182.93,145.85,275.36,320.07,184.64,235.63,277.96,279.28,207.18,226.66,483.05,185.95,357.54,99.0,61.99,240.58,207.38,376.17,125.48,184.44,241.86,145.8,51.12,149.33,141.74,130.59
2002-06-22,257.0,186.02,105.86,393.18,125.91,110.03,59.75,186.82,279.91,105.64,97.41,245.22,111.82,122.06,123.6,192.18,156.3,109.68,286.02,111.36,133.22,68.01,134.24,225.93,168.34,213.88,182.39,146.3,271.84,311.94,185.94,236.96,275.33,280.62,207.11,224.32,482.19,186.35,354.9,98.8,61.15,242.63,206.86,380.42,124.82,187.06,241.55,147.79,51.77,150.58,140.65,129.69
2002-06-23,259.67,188.07,106.97,396.73,125.68,112.2,61.33,186.96,282.56,106.31,98.52,247.12,113.22,122.6,122.46,193.6,155.33,110.43,285.4,110.14,134.64,68.84,134.17,225.48,168.16,212.52,184.54,143.92,275.34,306.84,186.49,239.84,271.45,280.33,205.11,224.95,477.5,188.34,349.77,96.91,61.5,240.96,203.76,381.32,125.89,188.62,237.25,146.97,51.87,148.82,139.79,130.63
2002-06-24,258.3,188.74,105.21,396.86,124.72,111.98,60.67,189.08,281.15,107.0,100.06,252.72,113.35,124.46,120.45,191.04,156.72,112.68,285.61,111.21,134.34,68.21,134.87,226.97,169.07,213.39,186.33,142.5,278.99,311.62,185.68,239.57,274.54,280.54,201.25,227.76,469.8,186.52,351.31,95.8,60.85,237.68,205.29,383.07,127.5,191.1,239.79,147.3,50.75,150.13,138.37,131.93
2002-06-25,257.33,187.04,106.04,395.27,125.71,111.7,61.28,189.46,281.91,106.92,99.84,260.76,113.16,123.52,120.59,191.05,158.23,112.63,284.5,112.29,134.36,68.45,136.34,228.97,167.76,211.17,186.74,143.13,278.87,312.66,185.16,238.8,274.16,281.03,199.19,226.34,476.59,185.63,349.93,95.22,62.29,233.39,203.72,380.19,127.74,187.52,243.61,147.32,51.12,149.46,135.82,134.15
2002-06-26,259.48,187.06,106.61,393.86,127.63,113.01,61.41,189.28,284.12,106.56,100.2,258.24,110.92,123.58,120.95,188.6,157.58,114.61,281.74,109.95,132.5,69.05,138.43,228.21,170.18,209.36,182.02,143.27,278.92,312.29,184.56,240.0,276.58,274.33,199.45,228.35,474.54,183.61,347.07,95.77,61.92,231.15,205.32,385.03,126.85,191.88,242.75,147.84,52.2,149.22,136.37,134.22
